INT	INT	INT	INT	STRING	STRING
INT	INT	INT	INT	STRING	STRING
2770	2147483647	2147483647	1	218.5.85.0	218.5.130.255
2771	2147483647	2147483647	1	218.5.132.0	218.5.224.215
2772	2147483647	2147483647	1	218.5.225.142	218.5.241.0
2773	2147483647	2147483647	1	218.5.242.19	218.6.31.255
2774	2147483647	2147483647	1	218.6.33.0	218.6.35.192
2775	2147483647	2147483647	2	218.6.35.193	218.6.35.193
2776	2147483647	2147483647	2	218.6.48.95	218.6.48.95
2777	2147483647	2147483647	1	218.6.48.96	218.6.50.255
2778	2147483647	2147483647	1	218.6.52.0	218.6.57.255
2779	2147483647	2147483647	1	218.6.59.0	218.6.65.255
2780	2147483647	2147483647	1	218.6.66.80	218.6.66.255
2781	2147483647	2147483647	1	218.6.67.1	218.6.128.89
2782	2147483647	2147483647	3	218.6.128.90	218.6.128.93
2783	2147483647	2147483647	3	218.6.161.13	218.6.161.13
2784	2147483647	2147483647	2	218.6.161.25	218.6.161.25
2785	2147483647	2147483647	1	218.6.161.26	218.6.162.255
2786	2147483647	2147483647	1	218.6.164.0	218.6.164.17
2787	2147483647	2147483647	2	218.6.164.18	218.6.164.18
2788	2147483647	2147483647	1	218.6.164.19	218.6.167.255
2789	2147483647	2147483647	1	218.6.169.0	218.6.218.255
2790	2147483647	2147483647	1	218.6.219.1	218.6.230.255
2791	2147483647	2147483647	1	218.6.232.0	218.6.240.255
2792	2147483647	2147483647	1	218.6.241.10	218.6.241.234
2793	2147483647	2147483647	1	218.6.242.0	218.6.249.254
2794	2147483647	2147483647	1	218.6.250.0	218.6.255.255
2795	2147483647	2147483647	2	218.7.0.0	218.7.5.255
2796	2147483647	2147483647	2	218.7.7.0	218.7.7.239
2797	2147483647	2147483647	2	218.7.8.0	218.7.14.97
2798	2147483647	2147483647	3	218.7.14.98	218.7.14.98
2799	2147483647	2147483647	2	218.7.14.99	218.7.16.255
2800	2147483647	2147483647	2	218.7.17.128	218.7.31.255
2801	2147483647	2147483647	2	218.7.36.0	218.7.42.255
2802	2147483647	2147483647	2	218.7.47.0	218.7.48.255
2803	2147483647	2147483647	2	218.7.50.0	218.7.56.255
2804	2147483647	2147483647	2	218.7.58.0	218.7.62.255
2805	2147483647	2147483647	2	218.7.64.0	218.7.70.255
2806	2147483647	2147483647	2	218.7.72.0	218.7.86.255
2807	2147483647	2147483647	2	218.7.89.0	218.7.89.255
2808	2147483647	2147483647	2	218.7.91.0	218.7.91.255
2809	2147483647	2147483647	2	218.7.93.0	218.7.94.255
2810	2147483647	2147483647	2	218.7.95.128	218.7.111.255
2811	2147483647	2147483647	2	218.7.112.225	218.7.117.255
2812	2147483647	2147483647	2	218.7.120.0	218.7.122.255
2813	2147483647	2147483647	2	218.7.124.0	218.7.131.255
2814	2147483647	2147483647	2	218.7.133.0	218.7.160.255
2815	2147483647	2147483647	2	218.7.161.32	218.7.166.0
2816	2147483647	2147483647	2	218.7.166.201	218.7.168.191
2817	2147483647	2147483647	2	218.7.169.0	218.7.172.33
2818	2147483647	2147483647	2	218.7.172.252	218.7.173.255
2819	2147483647	2147483647	2	218.7.175.0	218.7.184.255
2820	2147483647	2147483647	2	218.7.186.0	218.7.194.255
2821	2147483647	2147483647	2	218.7.196.0	218.7.212.255
2822	2147483647	2147483647	2	218.7.215.0	218.7.216.0
2823	2147483647	2147483647	2	218.7.216.151	218.7.217.255
2824	2147483647	2147483647	2	218.7.218.1	218.7.220.255
2825	2147483647	2147483647	2	218.7.223.0	218.7.229.255
2826	2147483647	2147483647	2	218.7.231.0	218.7.231.255
2827	2147483647	2147483647	2	218.7.234.0	218.7.239.255
2828	2147483647	2147483647	2	218.7.241.100	218.7.245.255
2829	2147483647	2147483647	2	218.7.246.65	218.8.26.255
2830	2147483647	2147483647	2	218.8.28.0	218.8.190.104
2831	2147483647	2147483647	1	218.8.190.105	218.8.190.105
2832	2147483647	2147483647	2	218.8.190.106	218.8.221.255
2833	2147483647	2147483647	2	218.8.223.0	218.8.231.255
2834	2147483647	2147483647	1	218.8.232.0	218.8.235.228
2835	2147483647	2147483647	2	218.8.235.229	218.8.249.0
2836	2147483647	2147483647	2	218.8.249.205	218.8.252.255
2837	2147483647	2147483647	2	218.9.0.0	218.9.10.193
2838	2147483647	2147483647	2	218.9.11.0	218.9.18.0
2839	2147483647	2147483647	2	218.9.18.201	218.9.19.1
2840	2147483647	2147483647	2	218.9.20.0	218.9.22.128
2841	2147483647	2147483647	2	218.9.23.0	218.9.29.154
2842	2147483647	2147483647	1	218.9.29.155	218.9.29.155
2843	2147483647	2147483647	2	218.9.29.156	218.9.39.255
2844	2147483647	2147483647	2	218.9.42.0	218.9.54.33
2845	2147483647	2147483647	3	218.9.54.34	218.9.54.34
2846	2147483647	2147483647	2	218.9.54.35	218.9.55.29
2847	2147483647	2147483647	2	218.9.56.0	218.9.85.0
2848	2147483647	2147483647	2	218.9.85.201	218.9.86.0
2849	2147483647	2147483647	2	218.9.86.206	218.9.96.255
2850	2147483647	2147483647	2	218.9.99.0	218.9.112.255
2851	2147483647	2147483647	2	218.9.114.0	218.9.119.255
2852	2147483647	2147483647	2	218.9.125.0	218.9.146.43
2853	2147483647	2147483647	2	218.9.146.175	218.9.148.255
2854	2147483647	2147483647	2	218.9.150.0	218.9.153.0
2855	2147483647	2147483647	2	218.9.153.135	218.9.159.255
2856	2147483647	2147483647	2	218.9.163.0	218.9.182.255
2857	2147483647	2147483647	2	218.9.185.0	218.9.204.255
2858	2147483647	2147483647	2	218.9.207.0	218.9.232.255
2859	2147483647	2147483647	2	218.9.235.3	218.9.239.255
2860	2147483647	2147483647	2	218.9.241.0	218.9.246.255
2861	2147483647	2147483647	2	218.9.248.0	218.10.37.255
2862	2147483647	2147483647	1	218.10.38.0	218.10.38.255
2863	2147483647	2147483647	2	218.10.39.0	218.10.53.228
2864	2147483647	2147483647	1	218.10.53.230	218.10.53.255
2865	2147483647	2147483647	2	218.10.54.0	218.10.147.253
2866	2147483647	2147483647	1	218.10.147.254	218.10.147.254
2867	2147483647	2147483647	2	218.10.147.255	218.10.155.255
2868	2147483647	2147483647	2	218.10.157.0	218.10.168.255
2869	2147483647	2147483647	2	218.10.170.0	218.10.173.202
2870	2147483647	2147483647	2	218.10.174.0	218.10.188.255
2871	2147483647	2147483647	1	218.10.189.0	218.10.189.255
2872	2147483647	2147483647	2	218.10.190.0	218.10.192.255
2873	2147483647	2147483647	2	218.10.194.0	218.10.200.255
2874	2147483647	2147483647	2	218.10.204.0	218.10.237.255
2875	2147483647	2147483647	2	218.10.239.0	218.10.245.255
2876	2147483647	2147483647	2	218.10.246.88	218.11.103.255
2877	2147483647	2147483647	2	218.11.104.15	218.11.104.111
2878	2147483647	2147483647	1	218.11.104.112	218.11.104.112
2879	2147483647	2147483647	2	218.11.104.113	218.11.104.255
2880	2147483647	2147483647	2	218.11.105.3	218.11.118.255
2881	2147483647	2147483647	2	218.11.122.0	218.11.130.118
2882	2147483647	2147483647	1	218.11.130.119	218.11.130.161
2883	2147483647	2147483647	2	218.11.130.162	218.11.140.72
2884	2147483647	2147483647	2	218.11.141.0	218.11.160.255
2885	2147483647	2147483647	1	218.11.161.0	218.11.161.255
2886	2147483647	2147483647	2	218.11.162.0	218.11.224.255
2887	2147483647	2147483647	2	218.11.227.0	218.11.230.255
2888	2147483647	2147483647	1	218.11.231.0	218.11.233.255
2889	2147483647	2147483647	2	218.11.234.0	218.11.242.255
2890	2147483647	2147483647	2	218.11.244.0	218.11.252.255
2891	2147483647	2147483647	2	218.11.254.0	218.12.34.255
2892	2147483647	2147483647	2	218.12.36.0	218.12.69.255
2893	2147483647	2147483647	2	218.12.71.0	218.12.92.255
2894	2147483647	2147483647	2	218.12.94.0	218.12.123.255
2895	2147483647	2147483647	2	218.12.133.0	218.12.162.255
2896	2147483647	2147483647	2	218.12.164.0	218.12.170.255
2897	2147483647	2147483647	2	218.12.172.0	218.12.225.202
2898	2147483647	2147483647	2	218.12.226.0	218.12.226.36
2899	2147483647	2147483647	2	218.12.227.0	218.12.255.255
2900	2147483647	2147483647	1	218.13.0.0	218.13.32.9
2901	2147483647	2147483647	3	218.13.32.10	218.13.32.14
2902	2147483647	2147483647	1	218.13.32.15	218.13.66.255
2903	2147483647	2147483647	1	218.13.68.0	218.13.80.255
2904	2147483647	2147483647	1	218.13.82.0	218.14.100.255
2905	2147483647	2147483647	1	218.14.102.0	218.14.120.243
2906	2147483647	2147483647	1	218.14.121.0	218.14.146.15
2907	2147483647	2147483647	3	218.14.146.16	218.14.146.118
2908	2147483647	2147483647	1	218.14.146.119	218.14.191.255
2909	2147483647	2147483647	1	218.14.207.0	218.14.207.255
2910	2147483647	2147483647	1	218.14.210.2	218.15.22.255
2911	2147483647	2147483647	1	218.15.23.160	218.15.23.170
2912	2147483647	2147483647	3	218.15.23.171	218.15.23.171
2913	2147483647	2147483647	1	218.15.23.172	218.15.23.255
2914	2147483647	2147483647	1	218.15.24.8	218.15.32.255
2915	2147483647	2147483647	1	218.15.33.195	218.15.56.37
2916	2147483647	2147483647	1	218.15.57.0	218.15.119.149
2917	2147483647	2147483647	2	218.15.119.150	218.15.119.150
2918	2147483647	2147483647	2	218.15.189.54	218.15.189.54
2919	2147483647	2147483647	1	218.15.189.55	218.15.232.1
2920	2147483647	2147483647	1	218.15.232.213	218.15.242.255
2921	2147483647	2147483647	1	218.15.244.0	218.15.244.197
2922	2147483647	2147483647	2	218.15.244.198	218.15.244.198
2923	2147483647	2147483647	3	218.16.100.102	218.16.100.102
2924	2147483647	2147483647	1	218.16.100.103	218.16.154.248
2925	2147483647	2147483647	1	218.16.155.171	218.16.157.129
2926	2147483647	2147483647	1	218.16.158.0	218.16.187.255
2927	2147483647	2147483647	1	218.16.191.0	218.16.233.255
2928	2147483647	2147483647	1	218.16.236.0	218.16.246.255
2929	2147483647	2147483647	1	218.16.248.0	218.17.204.255
2930	2147483647	2147483647	1	218.17.206.0	218.17.220.216
2931	2147483647	2147483647	2	218.17.220.217	218.17.220.217
2932	2147483647	2147483647	1	218.17.220.218	218.17.245.255
2933	2147483647	2147483647	1	218.17.247.0	218.18.8.255
2934	2147483647	2147483647	3	218.18.9.0	218.18.9.255
2935	2147483647	2147483647	1	218.18.10.0	218.18.75.255
2936	2147483647	2147483647	1	218.18.77.0	218.19.17.255
2937	2147483647	2147483647	1	218.19.19.0	218.19.95.91
2938	2147483647	2147483647	2	218.19.95.92	218.19.95.92
2939	2147483647	2147483647	1	218.19.95.93	218.19.119.239
2940	2147483647	2147483647	1	218.19.120.0	218.19.140.255
2941	2147483647	2147483647	1	218.19.141.32	218.19.164.88
2942	2147483647	2147483647	3	218.19.164.89	218.19.164.89
2943	2147483647	2147483647	1	218.19.164.90	218.20.177.255
2944	2147483647	2147483647	1	218.20.179.0	218.21.17.255
2945	2147483647	2147483647	1	218.21.25.0	218.21.30.255
2946	2147483647	2147483647	1	218.21.37.0	218.21.37.255
2947	2147483647	2147483647	1	218.21.40.0	218.21.72.231
2948	2147483647	2147483647	1	218.21.73.0	218.21.77.30
2949	2147483647	2147483647	2	218.21.77.31	218.21.77.31
2950	2147483647	2147483647	2	218.21.78.52	218.21.78.52
2951	2147483647	2147483647	1	218.21.78.53	218.21.87.254
2952	2147483647	2147483647	1	218.21.88.0	218.21.113.255
2953	2147483647	2147483647	1	218.21.115.0	218.21.127.189
2954	2147483647	2147483647	2	218.21.127.190	218.21.127.190
2955	2147483647	2147483647	1	218.21.127.191	218.21.127.255
2956	2147483647	2147483647	2	218.21.128.0	218.21.198.255
2957	2147483647	2147483647	2	218.21.200.0	218.21.203.255
2958	2147483647	2147483647	2	218.21.205.0	218.21.208.255
2959	2147483647	2147483647	2	218.21.213.0	218.21.246.255
2960	2147483647	2147483647	2	218.21.251.0	218.21.255.255
2961	2147483647	2147483647	1	218.22.0.0	218.22.5.255
2962	2147483647	2147483647	1	218.22.7.0	218.22.20.255
2963	2147483647	2147483647	1	218.22.22.0	218.22.53.255
2964	2147483647	2147483647	1	218.22.59.0	218.22.68.255
2965	2147483647	2147483647	1	218.22.70.0	218.22.80.255
2966	2147483647	2147483647	1	218.22.82.0	218.22.120.153
2967	2147483647	2147483647	3	218.22.120.154	218.22.120.154
2968	2147483647	2147483647	2	218.22.122.77	218.22.122.77
2969	2147483647	2147483647	2	218.22.123.86	218.22.123.86
2970	2147483647	2147483647	1	218.22.123.87	218.22.127.255
2971	2147483647	2147483647	1	218.22.128.80	218.22.131.255
2972	2147483647	2147483647	1	218.22.132.4	218.22.133.255
2973	2147483647	2147483647	1	218.22.134.8	218.22.139.255
2974	2147483647	2147483647	1	218.22.140.8	218.22.141.255
2975	2147483647	2147483647	1	218.22.142.12	218.22.142.129
2976	2147483647	2147483647	3	218.22.142.130	218.22.142.139
2977	2147483647	2147483647	1	218.22.142.140	218.22.142.255
2978	2147483647	2147483647	1	218.22.143.72	218.22.151.255
2979	2147483647	2147483647	1	218.22.152.39	218.22.152.255
2980	2147483647	2147483647	1	218.22.153.11	218.22.170.105
2981	2147483647	2147483647	3	218.22.170.106	218.22.170.107
2982	2147483647	2147483647	1	218.22.170.108	218.22.187.255
2983	2147483647	2147483647	1	218.22.189.0	218.22.207.255
2984	2147483647	2147483647	1	218.22.208.8	218.22.223.121
2985	2147483647	2147483647	1	218.22.226.0	218.22.228.1
2986	2147483647	2147483647	3	218.22.228.2	218.22.228.2
2987	2147483647	2147483647	1	218.22.228.3	218.22.232.255
2988	2147483647	2147483647	1	218.22.233.4	218.22.243.1
2989	2147483647	2147483647	1	218.22.245.0	218.22.254.0
2990	2147483647	2147483647	2	218.22.254.1	218.22.254.1
2991	2147483647	2147483647	2	218.22.254.154	218.22.254.154
2992	2147483647	2147483647	1	218.22.254.155	218.23.95.255
2993	2147483647	2147483647	1	218.23.98.0	218.23.126.255
2994	2147483647	2147483647	1	218.23.128.0	218.23.151.193
2995	2147483647	2147483647	2	218.23.151.194	218.23.151.194
2996	2147483647	2147483647	1	218.23.151.195	218.23.237.255
2997	2147483647	2147483647	1	218.23.240.0	218.24.4.68
2998	2147483647	2147483647	3	218.24.4.69	218.24.4.69
2999	2147483647	2147483647	1	218.24.4.70	218.24.6.255
3000	2147483647	2147483647	2	218.24.8.0	218.24.57.255
3001	2147483647	2147483647	2	218.24.59.0	218.24.238.255
3002	2147483647	2147483647	2	218.24.240.0	218.25.179.255
3003	2147483647	2147483647	2	218.25.192.0	218.25.212.248
3004	2147483647	2147483647	2	218.25.214.0	218.25.237.5
3005	2147483647	2147483647	1	218.25.237.6	218.25.237.6
3006	2147483647	2147483647	2	218.25.237.7	218.26.5.254
3007	2147483647	2147483647	2	218.26.6.0	218.26.147.255
3008	2147483647	2147483647	2	218.26.156.0	218.26.167.255
3009	2147483647	2147483647	2	218.26.168.64	218.26.180.255
3010	2147483647	2147483647	2	218.26.183.0	218.26.197.255
3011	2147483647	2147483647	2	218.26.198.98	218.26.198.98
3012	2147483647	2147483647	2	218.26.199.0	218.26.231.161
3013	2147483647	2147483647	1	218.26.231.162	218.26.231.162
3014	2147483647	2147483647	2	218.26.231.163	218.26.237.255
3015	2147483647	2147483647	1	218.26.238.0	218.26.238.5
3016	2147483647	2147483647	2	218.26.238.7	218.27.55.241
3017	2147483647	2147483647	1	218.27.55.243	218.27.59.204
3018	2147483647	2147483647	2	218.27.59.206	218.27.90.255
3019	2147483647	2147483647	2	218.27.91.1	218.27.204.16
3020	2147483647	2147483647	3	218.27.204.17	218.27.204.17
3021	2147483647	2147483647	3	218.28.2.99	218.28.2.99
3022	2147483647	2147483647	2	218.28.2.100	218.28.3.255
3023	2147483647	2147483647	2	218.28.4.16	218.28.4.255
3024	2147483647	2147483647	1	218.28.5.0	218.28.5.255
3025	2147483647	2147483647	2	218.28.6.0	218.28.12.38
3026	2147483647	2147483647	1	218.28.12.39	218.28.12.89
3027	2147483647	2147483647	3	218.28.13.149	218.28.13.159
3028	2147483647	2147483647	2	218.28.13.160	218.28.13.185
3029	2147483647	2147483647	2	218.28.14.203	218.28.33.255
3030	2147483647	2147483647	2	218.28.34.64	218.28.35.79
3031	2147483647	2147483647	3	218.28.35.80	218.28.35.87
3032	2147483647	2147483647	2	218.28.35.88	218.28.36.191
3033	2147483647	2147483647	2	218.28.37.0	218.28.38.255
3034	2147483647	2147483647	2	218.28.39.16	218.28.52.254
3035	2147483647	2147483647	2	218.28.53.0	218.28.60.29
3036	2147483647	2147483647	3	218.28.60.30	218.28.60.30
3037	2147483647	2147483647	2	218.28.60.31	218.28.62.251
3038	2147483647	2147483647	2	218.28.63.60	218.28.63.63
3039	2147483647	2147483647	2	218.28.63.196	218.28.64.163
3040	2147483647	2147483647	2	218.28.65.56	218.28.66.231
3041	2147483647	2147483647	2	218.28.67.0	218.28.68.255
3042	2147483647	2147483647	2	218.28.69.8	218.28.73.255
3043	2147483647	2147483647	2	218.28.74.32	218.28.83.255
3044	2147483647	2147483647	2	218.28.85.4	218.28.85.255
3045	2147483647	2147483647	2	218.28.86.48	218.28.86.63
3046	2147483647	2147483647	2	218.28.86.212	218.28.89.185
3047	2147483647	2147483647	3	218.28.89.186	218.28.89.187
3048	2147483647	2147483647	2	218.28.89.188	218.28.90.16
3049	2147483647	2147483647	1	218.28.90.21	218.28.91.53
3050	2147483647	2147483647	2	218.28.91.55	218.28.92.43
3051	2147483647	2147483647	2	218.28.92.139	218.28.92.138
3052	2147483647	2147483647	1	218.28.92.44	218.28.92.255
3053	2147483647	2147483647	2	218.28.93.0	218.28.103.73
3054	2147483647	2147483647	1	218.28.103.74	218.28.103.74
3055	2147483647	2147483647	2	218.28.103.75	218.28.113.255
3056	2147483647	2147483647	2	218.28.114.4	218.28.123.255
3057	2147483647	2147483647	2	218.28.124.8	218.28.176.255
3058	2147483647	2147483647	2	218.28.177.40	218.29.3.255
3059	2147483647	2147483647	2	218.29.5.0	218.29.12.255
3060	2147483647	2147483647	2	218.29.14.0	218.29.20.255
3061	2147483647	2147483647	2	218.29.22.0	218.29.58.255
3062	2147483647	2147483647	2	218.29.60.0	218.29.141.255
3063	2147483647	2147483647	2	218.29.143.0	218.29.163.255
3064	2147483647	2147483647	2	218.29.168.0	218.29.228.199
3065	2147483647	2147483647	1	218.29.228.200	218.29.228.227
3066	2147483647	2147483647	2	218.29.228.228	218.29.229.3
3067	2147483647	2147483647	1	218.29.229.5	218.29.229.193
3068	2147483647	2147483647	2	218.29.229.195	218.29.231.255
3069	2147483647	2147483647	1	218.29.232.0	218.29.233.255
3070	2147483647	2147483647	2	218.29.234.0	218.29.255.255
3071	2147483647	2147483647	1	218.30.0.0	218.30.28.255
3072	2147483647	2147483647	1	218.30.30.0	218.30.117.59
3073	2147483647	2147483647	1	218.30.117.221	218.31.96.101
3074	2147483647	2147483647	2	218.31.96.102	218.31.96.102
3075	2147483647	2147483647	1	218.31.96.103	218.31.110.255
3076	2147483647	2147483647	1	218.31.112.0	218.31.114.255
3077	2147483647	2147483647	1	218.31.116.0	218.31.119.255
3078	2147483647	2147483647	1	218.31.124.0	218.31.131.255
3079	2147483647	2147483647	1	218.31.134.0	218.31.167.255
3080	2147483647	2147483647	1	218.31.172.0	218.31.191.255
3081	2147483647	2147483647	1	218.31.193.0	218.31.206.255
3082	2147483647	2147483647	1	218.31.208.0	218.31.212.255
3083	2147483647	2147483647	1	218.31.214.0	218.31.229.255
3084	2147483647	2147483647	1	218.31.231.0	218.31.235.255
3085	2147483647	2147483647	1	218.31.237.0	218.31.255.255
3086	2147483647	2147483647	1	218.56.0.0	218.56.2.255
3087	2147483647	2147483647	2	218.56.4.0	218.56.19.255
3088	2147483647	2147483647	2	218.56.21.0	218.56.100.255
3089	2147483647	2147483647	2	218.56.102.0	218.56.130.41
3090	2147483647	2147483647	3	218.56.130.42	218.56.130.42
3091	2147483647	2147483647	3	218.56.158.86	218.56.158.86
3092	2147483647	2147483647	3	218.56.160.2	218.56.160.30
3093	2147483647	2147483647	2	218.56.160.31	218.56.174.255
3094	2147483647	2147483647	2	218.56.176.0	218.56.196.255
3095	2147483647	2147483647	2	218.56.198.0	218.57.112.255
3096	2147483647	2147483647	2	218.57.113.4	218.57.127.255
3097	2147483647	2147483647	2	218.57.128.64	218.57.131.255
3098	2147483647	2147483647	3	218.57.132.246	218.57.132.246
3099	2147483647	2147483647	2	218.57.133.0	218.57.174.255
3100	2147483647	2147483647	2	218.57.175.64	218.57.237.255
3101	2147483647	2147483647	2	218.57.240.0	218.58.52.255
3102	2147483647	2147483647	2	218.58.54.0	218.58.63.88
3103	2147483647	2147483647	3	218.58.63.89	218.58.63.89
3104	2147483647	2147483647	2	218.58.63.90	218.58.73.255
3105	2147483647	2147483647	3	218.58.74.0	218.58.74.255
3106	2147483647	2147483647	2	218.58.75.0	218.58.91.255
3107	2147483647	2147483647	2	218.58.93.0	218.58.99.255
3108	2147483647	2147483647	2	218.58.101.0	218.58.182.255
3109	2147483647	2147483647	2	218.58.184.0	218.58.195.138
3110	2147483647	2147483647	3	218.58.195.139	218.58.195.142
3111	2147483647	2147483647	3	218.58.223.213	218.58.223.213
3112	2147483647	2147483647	2	218.58.223.214	218.58.224.255
3113	2147483647	2147483647	2	218.58.230.0	218.59.120.255
3114	2147483647	2147483647	2	218.59.121.22	218.59.125.255
3115	2147483647	2147483647	1	218.59.126.0	218.59.127.255
3116	2147483647	2147483647	2	218.59.128.0	218.59.136.255
3117	2147483647	2147483647	2	218.59.137.8	218.59.235.255
3118	2147483647	2147483647	2	218.59.236.56	218.59.236.247
3119	2147483647	2147483647	2	218.59.237.16	218.59.238.255
3120	2147483647	2147483647	2	218.59.239.112	218.61.31.255
3121	2147483647	2147483647	1	218.61.32.0	218.61.34.0
3122	2147483647	2147483647	2	218.61.34.1	218.61.34.1
